"pathway","pval","padj","log2err","ES","NES","size","cluster"
"MTOR_UP.V1_DN",0.558490566037736,0.922954110747538,0.0511147954416412,0.415883404887154,0.949855674424472,21,"8"
"MTOR_UP.V1_UP",0.814126394052045,0.957969420543012,0.0330162512586498,0.321882819527458,0.740055992997338,22,"8"
"MYC_UP.V1_DN",0.398625429553265,0.791301225829615,0.126253987849115,-0.385991251396809,-1.06107810531091,15,"8"
"NFE2L2.V2",0.666666666666667,0.957969420543012,0.0383995813369433,0.361376851476021,0.884516292546096,35,"8"
"NOTCH_DN.V1_DN",0.754646840148699,0.957969420543012,0.0366082221336689,0.343946504349983,0.790783652847234,22,"8"
"P53_DN.V1_DN",0.414905450500556,0.811506248773147,0.059221919380382,0.422623806592413,1.04743974111715,44,"8"
"P53_DN.V1_UP",0.691790040376851,0.957969420543012,0.0444181153081573,0.390055341942609,0.842972570251257,17,"8"
"PDGF_ERK_DN.V1_DN",0.217391304347826,0.628544423440454,0.211400189384923,-0.406838830646254,-1.21679766252923,21,"8"
"PDGF_UP.V1_UP",0.286290322580645,0.692302052785924,0.165656695205483,-0.403208379040638,-1.17416634662955,18,"8"
"PGF_UP.V1_DN",0.36604774535809,0.779642952304823,0.0739901439101341,0.499214029517396,1.09121893941648,18,"8"
"PGF_UP.V1_UP",0.82842509603073,0.957969420543012,0.0337507376805299,0.318092341693779,0.715971963512651,20,"8"
"PKCA_DN.V1_DN",0.0738815918127622,0.350937561110621,0.287805130535564,-0.534157123525095,-1.46838154107712,15,"8"
"PRC1_BMI_UP.V1_UP",0.955185659411012,0.962421914406549,0.0266754763765933,0.248158595865749,0.558562951243845,20,"8"
"PRC2_EED_DN.V1_DN",0.173745173745174,0.536090785067593,0.211400189384923,-0.453538740595952,-1.29237427189367,17,"8"
"PRC2_EED_DN.V1_UP",0.908212560386473,0.960855780048535,0.0949751525905595,-0.21120641006545,-0.631688636186962,21,"8"
"PRC2_EZH2_UP.V1_DN",0.177353342428377,0.536090785067593,0.118287526124085,0.601632978397413,1.2933603063762,16,"8"
"PRC2_EZH2_UP.V1_UP",0.880829015544041,0.957969420543012,0.100990587455923,-0.223442238206391,-0.699491789030787,23,"8"
"PRC2_SUZ12_UP.V1_DN",0.421940928270042,0.813306426955299,0.0697792517076235,0.501020767601554,1.0620911717928,15,"8"
"PTEN_DN.V1_DN",0.0820995962314939,0.376525734440989,0.179782316298324,0.645328224040331,1.39465848350052,17,"8"
"PTEN_DN.V1_UP",0.929708222811671,0.960855780048535,0.0298484971250709,0.272345592855644,0.595313135085543,18,"8"
"PTEN_DN.V2_UP",0.859085290482077,0.957969420543012,0.0302754424728262,0.307176048600766,0.70901611463594,23,"8"
"RAF_UP.V1_DN",0.547826086956522,0.922289488167309,0.176694268938498,-0.259359149782249,-0.953834287158213,39,"8"
"RAF_UP.V1_UP",0.641975308641975,0.957969420543012,0.0395172228473919,0.367432676182401,0.90595491215469,40,"8"
"RB_DN.V1_DN",0.234200743494424,0.646488357755963,0.176694268938498,-0.434850352546543,-1.21806967134392,16,"8"
"RB_P130_DN.V1_DN",0.021828364914551,0.152798554401857,0.352487857583619,-0.55113227867513,-1.61419265681053,19,"8"
"RELA_DN.V1_UP",0.253521126760563,0.646488357755963,0.237793834423688,-0.336394319532907,-1.12084064912497,30,"8"
"RPS14_DN.V1_UP",0.137853040768828,0.509290400618169,0.249246554383295,-0.313664777805596,-1.27842750307487,58,"8"
"SNF5_DN.V1_UP",0.946406820950061,0.960855780048535,0.0244973552519294,0.253522286775894,0.592823887553668,26,"8"
"STK33_DN",0.250593824228029,0.646488357755963,0.0883594442500905,0.495272948307283,1.17519316511953,29,"8"
"STK33_NOMO_DN",0.921875,0.960855780048535,0.0252009996957834,0.271769341725109,0.639547962986383,27,"8"
"STK33_NOMO_UP",0.00175260216430684,0.0332994411218299,0.45505986738723,-0.389946536254865,-1.69802721479315,83,"8"
"STK33_SKM_DN",0.0336538461538462,0.213141025641026,0.271288554688953,0.642949022496445,1.51011284448327,25,"8"
"STK33_SKM_UP",9.42431392148111e-06,0.000629510687788795,0.593325476396405,-0.495021761094105,-2.1137435449613,76,"8"
"STK33_UP",1.19914481146528e-05,0.000629510687788795,0.593325476396405,-0.469993233951968,-2.03992899474242,85,"8"
"TBK1.DF_DN",0.562099871959027,0.922954110747538,0.05163559644842,0.418190900502452,0.941276858667987,20,"8"
"TBK1.DF_UP",0.0359237791560362,0.217175573988764,0.321775918075361,-0.410663040046393,-1.47804521005189,38,"8"
"TGFB_UP.V1_DN",0.944186046511628,0.960855780048535,0.0220116482772519,0.248337788311278,0.595752535955216,30,"8"
"TGFB_UP.V1_UP",0.713763702801462,0.957969420543012,0.0383995813369433,0.358652119692332,0.838654252370793,26,"8"
"VEGF_A_UP.V1_DN",0.702917771883289,0.957969420543012,0.0430173196927508,0.385636147432118,0.842952006393619,18,"8"
"VEGF_A_UP.V1_UP",0.334981458590853,0.779642952304823,0.0749278818393739,0.482107029712436,1.11278745397773,23,"8"
"WNT_UP.V1_DN",0.794078061911171,0.957969420543012,0.0380842053196415,0.344118970505451,0.743696654927182,17,"8"
"WNT_UP.V1_UP",0.227830832196453,0.644712780470814,0.102080107662747,0.569849683213271,1.22503417753514,16,"8"
"AKT_UP.V1_DN",0.145030425963489,0.598554994388328,0.111918316325105,0.637379699143054,1.2139022012103,23,"9"
"AKT_UP.V1_UP",0.924774322968907,1,0.0133546284394486,0.358119679807657,0.689425722660861,28,"9"
"AKT_UP_MTOR_DN.V1_DN",0.34400826446281,0.828189300411522,0.0646484568421928,0.597891795036818,1.11079633540752,16,"9"
"AKT_UP_MTOR_DN.V1_UP",0.800200803212851,1,0.0230827802358481,0.439287952582542,0.846163629474353,29,"9"
"ALK_DN.V1_UP",0.505070993914807,0.905578607653296,0.0458620343117985,0.534998382574688,1.01891496563904,23,"9"
"ATF2_S_UP.V1_DN",0.304304304304304,0.803510047593866,0.069119845655101,0.56975853941725,1.10373772132166,32,"9"
"ATF2_S_UP.V1_UP",0.152129817444219,0.598554994388328,0.108820126769161,0.634478892312979,1.20837755742097,23,"9"
"ATF2_UP.V1_DN",0.422,0.879651212984546,0.053457214108991,0.538799867263609,1.04907898501235,36,"9"
"ATF2_UP.V1_UP",0.256172839506173,0.736496913580247,0.0793434960134973,0.622548654118202,1.16617194582486,18,"9"
"ATM_DN.V1_DN",0.441115702479339,0.879651212984546,0.0529129848430583,0.566210658087782,1.05193737277137,16,"9"
"BMI1_DN.V1_DN",0.952868852459016,1,0.012605799966357,0.324231477707985,0.61284648689971,21,"9"
"BMI1_DN.V1_UP",0.0441323971915747,0.388449691991786,0.213927855492356,0.679538832371306,1.30819828397961,28,"9"
"BMI1_DN_MEL18_DN.V1_DN",0.568965517241379,0.934729064039409,0.0404114482034376,0.517969284311068,0.986482712314012,23,"9"
"BMI1_DN_MEL18_DN.V1_UP",0.116,0.549294117647059,0.126253987849115,0.616677067457676,1.20071104563278,36,"9"
"CAHOY_ASTROCYTIC",0.386363636363636,0.828189300411522,0.0590954798717342,0.583403201827038,1.08387862826347,16,"9"
"CAHOY_ASTROGLIAL",0.0389344262295082,0.368731918997107,0.231126709673834,0.718097063646341,1.3514275101183,19,"9"
"CAMP_UP.V1_DN",0.506,0.905578607653296,0.0451344222209097,0.51493986005001,1.01051192123271,48,"9"
"CAMP_UP.V1_UP",0.832657200811359,1,0.0213630317196063,0.418059138340719,0.796201869859021,23,"9"
"CORDENONSI_YAP_CONSERVED_SIGNATURE",0.388717948717949,0.828189300411522,0.0584693210386381,0.574426939108836,1.08254818309423,20,"9"
"CRX_DN.V1_DN",0.154618473895582,0.598554994388328,0.107140237276725,0.614977251544533,1.18457922679613,29,"9"
"CRX_NRL_DN.V1_DN",0.102272727272727,0.531158357771261,0.138022242496643,0.68690879498532,1.27617702494463,16,"9"
"CRX_NRL_DN.V1_UP",0.346707818930041,0.828189300411522,0.0640703750499722,0.590919137517881,1.10692283384735,18,"9"
"CSR_EARLY_UP.V1_DN",0.0695020746887967,0.466243084370678,0.170932335370056,0.706873369734297,1.30428762581417,15,"9"
"CSR_EARLY_UP.V1_UP",0.309426229508197,0.803510047593866,0.0694481442003175,0.593210923656779,1.12125828474006,21,"9"
"CSR_LATE_UP.V1_DN",0.0281973816717019,0.322,0.271288554688953,0.693906748566541,1.33362783425886,27,"9"
"CSR_LATE_UP.V1_UP",0.223140495867769,0.69873080780804,0.0870515867946735,0.638802763734567,1.18680298825786,16,"9"
"CYCLIN_D1_KE_.V1_DN",0.740365111561866,1,0.0277995594097672,0.463061513599716,0.881909780638161,23,"9"
"CYCLIN_D1_KE_.V1_UP",0.561616161616162,0.934729064039409,0.0408229003677776,0.517019966823504,0.991730807364863,26,"9"
"CYCLIN_D1_UP.V1_DN",0.4323499491353,0.879651212984546,0.0531298054705469,0.555716687732538,1.05563586669299,22,"9"
"CYCLIN_D1_UP.V1_UP",0.655349794238683,0.976956637707666,0.0344919215094074,0.494906935177216,0.92707064705701,18,"9"
"E2F1_UP.V1_DN",0.537462537462537,0.929995632234112,0.042331839351853,0.511241980012826,0.999766332200471,40,"9"
"EGFR_UP.V1_DN",0.108761329305136,0.547205438066465,0.131457611642763,0.640458129358753,1.23090428181402,27,"9"
"EGFR_UP.V1_UP",0.303696303696304,0.803510047593866,0.069119845655101,0.539638086621561,1.07217686278897,66,"9"
"EIF4E_DN",0.950819672131147,1,0.0127958872528513,0.316069211810893,0.594828539993885,19,"9"
"ERBB2_UP.V1_DN",0.217700915564598,0.69873080780804,0.0875697115548511,0.615679257724769,1.16954038124187,22,"9"
"ERBB2_UP.V1_UP",0.074,0.466510643040232,0.161978948883402,0.63391978681889,1.23976177291412,38,"9"
"ESC_J1_UP_EARLY.V1_DN",0.466937945066124,0.889345948169478,0.0495901956956338,0.546977885222036,1.03903569332106,22,"9"
"ESC_J1_UP_EARLY.V1_UP",0.718209562563581,1,0.0294936424723046,0.472077833419625,0.896756033837734,22,"9"
"ESC_J1_UP_LATE.V1_DN",0.744615384615385,1,0.0280810636309052,0.459000741883821,0.865019352915634,20,"9"
"ESC_J1_UP_LATE.V1_UP",0.343,0.828189300411522,0.0632191170859458,0.554861262178458,1.08090629619451,35,"9"
"ESC_V6.5_UP_EARLY.V1_DN",7.05043024586755e-05,0.00567559634792337,0.538434096309916,0.745325309311046,1.45764605398495,41,"9"
"ESC_V6.5_UP_EARLY.V1_UP",0.235112936344969,0.706475682841469,0.0838361057159929,0.629627810103087,1.17618234426886,17,"9"
"ESC_V6.5_UP_LATE.V1_DN",0.817629179331307,1,0.0223699288741888,0.431775217318889,0.824219557913195,24,"9"
"ESC_V6.5_UP_LATE.V1_UP",0.22567703109328,0.69873080780804,0.0847985102819124,0.593657417359404,1.14286568723565,28,"9"
"GCNP_SHH_UP_EARLY.V1_DN",0.837512537612839,1,0.0203426159572209,0.425749729041822,0.819622129604752,28,"9"
"GCNP_SHH_UP_EARLY.V1_UP",0.886929460580913,1,0.0188532541830902,0.379143004347943,0.699575836575809,15,"9"
"GCNP_SHH_UP_LATE.V1_DN",0.771047227926078,1,0.0263245268606861,0.450079984761078,0.840776285752222,17,"9"
"GCNP_SHH_UP_LATE.V1_UP",0.349975636835315,0.828189300411522,0.203508959461977,-0.256010396361274,-0.81808749658716,17,"9"
"HALLMARK_ADIPOGENESIS",0.38422131147541,0.828189300411522,0.0589694466690997,0.571205785608324,1.0796652486719,21,"9"
"HALLMARK_ALLOGRAFT_REJECTION",NA,NA,NA,-0.304056301068026,NA,40,"9"
"HALLMARK_ANDROGEN_RESPONSE",0.126126126126126,0.564064064064064,0.120433371642259,0.615920101282621,1.19559032325373,33,"9"
"HALLMARK_ANGIOGENESIS",0.16358024691358,0.598554994388328,0.105125131597001,0.650805289367124,1.21910290165091,18,"9"
"HALLMARK_APICAL_JUNCTION",0.904320987654321,1,0.0169971052149879,0.367090407033801,0.687641891814237,18,"9"
"HALLMARK_APOPTOSIS",0.442557442557443,0.879651212984546,0.051218434854034,0.52371297384433,1.03110668634784,52,"9"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.979716024340771,1,0.0086840800745758,0.282894479166618,0.538778112061465,23,"9"
"HALLMARK_COAGULATION",0.75827482447342,1,0.0259735747969448,0.454817352647276,0.875580985094032,28,"9"
"HALLMARK_COMPLEMENT",0.987012987012987,1,0.00523322083191526,0.327367055794679,0.641347871157781,46,"9"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",4.87356122671145e-06,0.000784643357500543,0.610526878385931,0.733928796481906,1.45820225449413,66,"9"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.0175906061534674,0.283208759070826,0.352487857583619,0.645251951973891,1.26623483683118,48,"9"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.201,0.69873080780804,0.0911073131586733,0.58883873073256,1.14902910301084,37,"9"
"HALLMARK_FATTY_ACID_METABOLISM",0.324795081967213,0.828189300411522,0.0670512579829467,0.587340454382165,1.11016221073505,21,"9"
"HALLMARK_G2M_CHECKPOINT",0.650050864699898,0.976956637707666,0.0343431191135615,0.494369910814108,0.939101921517893,22,"9"
"HALLMARK_GLYCOLYSIS",0.522,0.923538461538462,0.0437125833579551,0.51536293906201,1.00565228591324,37,"9"
"HALLMARK_HEME_METABOLISM",0.985815602836879,1,0.00773927265828568,0.279494551932865,0.533529639481637,24,"9"
"HALLMARK_HYPOXIA",0.864135864135864,1,0.0180905963991599,0.43219182022643,0.860125275184219,70,"9"
"HALLMARK_IL2_STAT5_SIGNALING",0.976023976023976,1,0.00715048391330487,0.342643007419702,0.674609019874703,52,"9"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.466093480331852,0.889345948169478,0.203508959461977,-0.200775342436547,-0.736322312880015,25,"9"
"HALLMARK_INFLAMMATORY_RESPONSE",0.997002997002997,1,0.00250132493941571,0.258438617323405,0.513117048838073,65,"9"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.889344262295082,1,0.0178589946943486,0.376255061281385,0.711178921042968,21,"9"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",NA,NA,NA,-0.227057427801126,NA,54,"9"
"HALLMARK_KRAS_SIGNALING_DN",0.647119341563786,0.976956637707666,0.035090109926935,0.497266632563943,0.931490884535371,18,"9"
"HALLMARK_KRAS_SIGNALING_UP",0.46953046953047,0.889345948169478,0.048505983646947,0.524337908521743,1.02696282221036,43,"9"
"HALLMARK_MITOTIC_SPINDLE",0.926780341023069,1,0.0131702144400005,0.354892878773553,0.683213722147472,28,"9"
"HALLMARK_MTORC1_SIGNALING",0.983016983016983,1,0.00599657425469861,0.335695563292332,0.657481776566923,45,"9"
"HALLMARK_MYOGENESIS",0.00170445758123776,0.0548835341158558,0.45505986738723,0.719693300930149,1.40129046707912,36,"9"
"HALLMARK_P53_PATHWAY",0.997002997002997,1,0.00250132493941571,0.274509112409632,0.537793378230918,46,"9"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",NA,NA,NA,-0.200672412518417,NA,100,"9"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.236954576853661,0.706475682841469,0.249246554383295,-0.307542262678804,-1.03707353670828,18,"9"
"HALLMARK_UV_RESPONSE_DN",0.00785445750617781,0.18065252264209,0.380730400722792,0.662885014931343,1.30083775206214,48,"9"
"HALLMARK_UV_RESPONSE_UP",0.0116095866764831,0.207682606101531,0.380730400722792,-0.389261762601209,-1.42757630432062,25,"9"
"HALLMARK_XENOBIOTIC_METABOLISM",NA,NA,NA,-0.214453146972014,NA,32,"9"
"HOXA9_DN.V1_DN",0.605421686746988,0.952292755787901,0.0370705393657621,0.500684239362978,0.964426159901067,29,"9"
"HOXA9_DN.V1_UP",0.946053946053946,1,0.0108943796561199,0.367178932590922,0.718638152305902,39,"9"
"IL15_UP.V1_DN",0.370867768595041,0.828189300411522,0.0610363728309177,0.589260247396053,1.09476017038929,16,"9"
"IL15_UP.V1_UP",0.858575727181545,1,0.0187775930480379,0.416866601600009,0.804544237043287,30,"9"
"IL21_UP.V1_UP",0.684210526315789,1,0.282013350011725,-0.253817831567773,-0.844412351000443,15,"9"
"IL2_UP.V1_DN",0.157680569684639,0.598554994388328,0.106729884364606,0.637783167651583,1.21152882720361,22,"9"
"IL2_UP.V1_UP",0.931931931931932,1,0.0125099843193737,0.371457777169872,0.722401940849903,34,"9"
"JAK2_DN.V1_UP",0.0256147540983607,0.322,0.287857117255149,0.72044509252296,1.36175009002206,21,"9"
"JNK_DN.V1_DN",0.0482546201232033,0.388449691991786,0.206587922696891,0.713932077714506,1.33366774996407,17,"9"
"JNK_DN.V1_UP",0.625126646403242,0.967744135297327,0.035996889024589,0.49761371350273,0.949899249664092,24,"9"
"KRAS.300_UP.V1_DN",0.807851239669422,1,0.0241447930798382,0.430327091428454,0.79948539209485,16,"9"
"KRAS.300_UP.V1_UP",0.565615462868769,0.934729064039409,0.0408229003677776,0.519317852921395,0.986492872824555,22,"9"
"KRAS.600.LUNG.BREAST_UP.V1_DN",0.0251762336354481,0.322,0.287857117255149,0.699789279044656,1.34493354125436,27,"9"
"KRAS.600.LUNG.BREAST_UP.V1_UP",0.14985014985015,0.598554994388328,0.108820126769161,0.601494630945373,1.17723799444149,39,"9"
"KRAS.600_UP.V1_DN",0.204431017119839,0.69873080780804,0.0905428948469474,0.604080680909026,1.1609900204351,27,"9"
"KRAS.600_UP.V1_UP",0.547,0.929995632234112,0.0415717899246479,0.507817096515374,0.996534293897412,48,"9"
"KRAS.BREAST_UP.V1_UP",0.00974370043354775,0.196091971225148,0.380730400722792,0.737884658474901,1.39059581294073,20,"9"
"KRAS.DF.V1_DN",0.50559511698881,0.905578607653296,0.0459538081039063,0.53557716098226,1.01737895045287,22,"9"
"KRAS.DF.V1_UP",0.494483450351053,0.905578607653296,0.0463227785794633,0.528449191988658,1.01989641375158,30,"9"
"KRAS.KIDNEY_UP.V1_DN",0.506224066390041,0.905578607653296,0.046788296531803,0.553671679550742,1.0216074778333,15,"9"
"KRAS.KIDNEY_UP.V1_UP",0.100704934541793,0.531158357771261,0.137250779610133,0.646916408405942,1.24331652699903,27,"9"
"KRAS.LUNG.BREAST_UP.V1_DN",0.0277777777777778,0.322,0.276500599254472,0.734276720393004,1.37546343748423,18,"9"
"KRAS.LUNG.BREAST_UP.V1_UP",0.186304128902316,0.666554772294954,0.0959206777921745,0.608923182552441,1.17029688334203,27,"9"
"KRAS.LUNG_UP.V1_UP",0.609230769230769,0.952292755787901,0.037770500132479,0.509372934162262,0.959949310960598,20,"9"
"LEF1_UP.V1_DN",0.078234704112337,0.466510643040232,0.157402899305283,0.658385489348517,1.26747542058374,28,"9"
"LEF1_UP.V1_UP",0.360639360639361,0.828189300411522,0.0607719451853533,0.547852999853351,1.07144592223526,41,"9"
"LTE2_UP.V1_DN",0.046,0.388449691991786,0.208955027549354,0.62947650088197,1.23367459236518,47,"9"
"LTE2_UP.V1_UP",0.0770770770770771,0.466510643040232,0.158514105424824,0.638361635541435,1.23915259885235,33,"9"
"MEK_UP.V1_DN",0.16016016016016,0.598554994388328,0.104732821580651,0.606469605468956,1.17485449375765,32,"9"
"MEK_UP.V1_UP",0.03,0.322,0.261663521711573,0.639551332496871,1.25341967223432,47,"9"
"MEL18_DN.V1_DN",0.441,0.879651212984546,0.0514264916187015,0.534469697282797,1.04293621462589,37,"9"
"MEL18_DN.V1_UP",0.335,0.828189300411522,0.0643583367917361,0.556187661990574,1.08349021041941,35,"9"
"MTOR_UP.N4.V1_DN",0.531827515400411,0.929995632234112,0.0440640346597561,0.537885046995827,1.00480138483581,17,"9"
"MTOR_UP.N4.V1_UP",0.926780341023069,1,0.0131702144400005,0.355191947171271,0.683789466676041,28,"9"
"MTOR_UP.V1_DN",0.0852557673019057,0.477812323346523,0.150169802128406,0.65196207268568,1.25510953028387,28,"9"
"MTOR_UP.V1_UP",0.982776089159068,1,0.00815591848796014,0.282993397415318,0.540208616785293,24,"9"
"MYC_UP.V1_DN",0.782299084435402,1,0.0250603987343648,0.44509920045508,0.84550759516312,22,"9"
"NFE2L2.V2",0.218781218781219,0.69873080780804,0.0862865626267245,0.573581408516772,1.12370872015489,46,"9"
"NOTCH_DN.V1_DN",0.972644376899696,1,0.00942834302346016,0.296727664675571,0.566426081881598,24,"9"
"NOTCH_DN.V1_UP",0.379098360655738,0.828189300411522,0.0596037042575973,0.581008331127446,1.09343246483494,19,"9"
"P53_DN.V1_DN",0.578,0.938224674022066,0.0390355298112393,0.499115963275173,0.979459292427137,48,"9"
"P53_DN.V1_UP",0.000591339770605909,0.0238014257668878,0.477270815362862,0.729684522906649,1.42704959932918,38,"9"
"P53_DN.V2_DN",0.0537190082644628,0.393125469571751,0.195789002148949,0.715553113962649,1.32939401974935,16,"9"
"P53_DN.V2_UP",0.963039014373717,1,0.0118236229287788,0.281832878112076,0.52648064451859,17,"9"
"PDGF_ERK_DN.V1_DN",0.0340274130522451,0.342400843838216,0.321775918075361,-0.384640247215313,-1.48431302587639,21,"9"
"PDGF_UP.V1_DN",0.381930184804928,0.828189300411522,0.0593487680335629,0.581250743622446,1.08581109549455,17,"9"
"PDGF_UP.V1_UP",0.996926229508197,1,0.00773927265828568,0.191065164128531,0.359576347126985,19,"9"
"PGF_UP.V1_DN",0.2970498474059,0.803510047593866,0.0711327399327894,0.593080004022645,1.12661098341184,22,"9"
"PGF_UP.V1_UP",0.309017223910841,0.803510047593866,0.0689567351672811,0.583388285890962,1.1136350948407,24,"9"
"PKCA_DN.V1_DN",0.0512820512820513,0.393125469571751,0.199915231309662,0.700896919934622,1.32088980434778,20,"9"
"PRC1_BMI_UP.V1_UP",0.855983772819473,1,0.019677649030838,0.402111710965779,0.765829680063663,23,"9"
"PRC2_EED_DN.V1_DN",0.976386036960986,1,0.0104610403416792,0.256875290989595,0.47985838155945,17,"9"
"PRC2_EED_DN.V1_UP",0.83080040526849,1,0.0214353576364558,0.423375197755345,0.808184685754209,24,"9"
"PRC2_EZH2_UP.V1_DN",0.143589743589744,0.598554994388328,0.11331290842208,0.652902885469012,1.2304416528549,20,"9"
"PRC2_EZH2_UP.V1_UP",0.808425275827482,1,0.0224414263839237,0.4348260394886,0.839205594413593,30,"9"
"PRC2_SUZ12_UP.V1_DN",0.742299794661191,1,0.0282923737721473,0.46546359751071,0.869513792922092,17,"9"
"PRC2_SUZ12_UP.V1_UP",0.298353909465021,0.803510047593866,0.0714786287425507,0.607644331493886,1.13825283813581,18,"9"
"PTEN_DN.V1_DN",0.937242798353909,1,0.0143399359768684,0.334338191466921,0.626289715233269,18,"9"
"PTEN_DN.V1_UP",0.455375253549696,0.889345948169478,0.0506004243853618,0.547915457929589,1.04351579027715,23,"9"
"PTEN_DN.V2_UP",0.783350050150451,1,0.024215353215022,0.447285904662928,0.861081994220143,28,"9"
"RAF_UP.V1_DN",0.00242338890629385,0.0650276023188849,0.431707695803346,0.661539440586036,1.31168067283012,62,"9"
"RAF_UP.V1_UP",0.848151848151848,1,0.0193046440642709,0.420972458918696,0.824965562292234,44,"9"
"RB_DN.V1_DN",0.0648429584599797,0.453900709219858,0.175204047558551,0.676144615114425,1.29069847782257,24,"9"
"RB_P107_DN.V1_DN",0.548755186721992,0.929995632234112,0.0431036828790402,0.537731326906483,0.99219513101815,15,"9"
"RB_P107_DN.V1_UP",0.000506708011454535,0.0238014257668878,0.477270815362862,0.821671173738893,1.52654600092472,16,"9"
"RB_P130_DN.V1_DN",0.979716024340771,1,0.0086840800745758,0.275849042535221,0.525359939115512,23,"9"
"RELA_DN.V1_UP",0.695695695695696,1,0.0302754424728262,0.476081217420546,0.922265770017676,32,"9"
"RPS14_DN.V1_UP",0.986013986013986,1,0.0054335217582325,0.335287389922914,0.665696472963931,65,"9"
"SNF5_DN.V1_DN",0.0860655737704918,0.477812323346523,0.151148761385484,0.674734247449374,1.27534968554993,21,"9"
"SNF5_DN.V1_UP",NA,NA,NA,-0.310883893916713,NA,27,"9"
"SRC_UP.V1_DN",0.834710743801653,1,0.0222983800506052,0.419397253754865,0.779179337161157,16,"9"
"STK33_DN",0.809,1,0.0222267787552589,0.436007063016291,0.849370485424173,35,"9"
"STK33_NOMO_DN",0.595595595595596,0.949414761295949,0.0376923295943841,0.497567051086174,0.96765615232559,34,"9"
"STK33_NOMO_UP",1,1,0,0.205115862511506,0.411683795182166,87,"9"
"STK33_SKM_DN",0.123,0.564064064064064,0.122107920287081,0.614571658818271,1.19661167573189,36,"9"
"STK33_SKM_UP",0.997002997002997,1,0.00250132493941571,0.300389158198121,0.602712113048407,85,"9"
"STK33_UP",1,1,0,0.214182340828618,0.430108018649599,91,"9"
"TBK1.DF_DN",0.112337011033099,0.548068447767545,0.128788713061714,0.636364974719578,1.2250831420595,28,"9"
"TBK1.DF_UP",0.95004995004995,1,0.0104610403416792,0.370577322973037,0.725799990545458,45,"9"
"TGFB_UP.V1_DN",0.252747252747253,0.736496913580247,0.0785029047348687,0.572077865428648,1.11873479020312,40,"9"
"TGFB_UP.V1_UP",0.582748244734203,0.938224674022066,0.0387962208304479,0.507964724686406,0.980361799911866,30,"9"
"VEGF_A_UP.V1_DN",0.210739614994934,0.69873080780804,0.0891647117820678,0.6068636336108,1.1584473951845,24,"9"
"VEGF_A_UP.V1_UP",0.771486349848332,1,0.0254820564855004,0.452175028241772,0.865785498813906,25,"9"
"WNT_UP.V1_DN",0.64292980671414,0.976956637707666,0.0348652196832942,0.496676360082541,0.943483237800475,22,"9"
"WNT_UP.V1_UP",0.390946502057613,0.828189300411522,0.0583452776743612,0.57737359541777,1.08154902397138,18,"9"
"AKT_UP.V1_DN",0.841509433962264,0.879759862778731,0.0852884689790502,0.23388331460192,0.73532512989369,18,"10"
"AKT_UP.V1_UP",0.770750988142292,0.830965909090909,0.0928481214159878,0.23903919666158,0.809261218086386,24,"10"
"AKT_UP_MTOR_DN.V1_UP",0.754940711462451,0.830965909090909,0.0940503465727813,0.241904477739952,0.818961555470494,24,"10"
"ALK_DN.V1_UP",0.00770208021298288,0.0899633857172216,0.407017918923954,-0.664561742379737,-1.69617145411841,16,"10"
"ATF2_S_UP.V1_DN",0.00641345018303053,0.0899633857172216,0.407017918923954,-0.625065553496248,-1.69910850451222,21,"10"
"ATF2_S_UP.V1_UP",0.28493894165536,0.572448388963921,0.0886261133285098,-0.439009252961183,-1.15519027257444,18,"10"
"ATF2_UP.V1_DN",0.0760157273918742,0.308534422943489,0.184706471207739,-0.481067553806019,-1.38375256324453,27,"10"
"BMI1_DN.V1_DN",0.00257747230141772,0.0889227943989114,0.431707695803346,-0.651617170922152,-1.7388497399169,19,"10"
"BMI1_DN.V1_UP",0.267924528301887,0.560205831903945,0.165656695205483,0.367784329676129,1.15630762481824,18,"10"
"BMI1_DN_MEL18_DN.V1_DN",0.2171581769437,0.523857997200662,0.103958471559957,-0.455292583723183,-1.22802599197006,20,"10"
"BMI1_DN_MEL18_DN.V1_UP",0.240522875816993,0.531124497991968,0.096240602328129,-0.419631615908411,-1.19654341396021,26,"10"
"CAHOY_ASTROGLIAL",0.294520547945205,0.572448388963921,0.149207542435322,0.376299526918116,1.1094709964541,15,"10"
"CAMP_UP.V1_DN",0.618811881188119,0.757592393333187,0.0456790414930062,-0.287082402078105,-0.906646340818448,42,"10"
"CAMP_UP.V1_UP",0.0442359249329759,0.211464091087534,0.248911114434702,-0.54528831801442,-1.47076462823843,20,"10"
"CORDENONSI_YAP_CONSERVED_SIGNATURE",0.578767123287671,0.746447317885034,0.101350743797099,0.307230699640523,0.905830398627197,15,"10"
"CRX_DN.V1_DN",0.540720961281709,0.724461093756076,0.0553642837725362,-0.346448423255347,-0.95967863724905,23,"10"
